"genre","duration","loudness"
"classic pop and rock",103.18322,-4.576
"classic pop and rock",168.75057,-2.899
"classic pop and rock",113.10975,-4.467
"classic pop and rock",152.92036,-4.207
"classic pop and rock",142.21016,-6.932
"classic pop and rock",162.48118,-11.79
"classic pop and rock",204.66893,-11.562
"classic pop and rock",256.36526,-8.598
"classic pop and rock",248.08444,-9.014
"classic pop and rock",175.98649,-10.272
"classic pop and rock",168.59383,-9.503
"classic pop and rock",162.76853,-9.279
"classic pop and rock",270.10567,-11.724
"classic pop and rock",164.15302,-10.03
"classic pop and rock",135.00036,-20.494
"classic pop and rock",137.24689,-8.244
"classic pop and rock",148.50567,-12.865
"classic pop and rock",119.40526,-14.039
"classic pop and rock",132.10077,-8.847
"classic pop and rock",124.96934,-8.059
"classic pop and rock",132.85832,-13.079
"classic pop and rock",113.10975,-15.253
"classic pop and rock",135.02649,-18.958
"classic pop and rock",114.65098,-14.359
"classic pop and rock",143.64689,-10.526
"classic pop and rock",168.04526,-8.112
"classic pop and rock",139.91138,-18.346
"classic pop and rock",126.06649,-9.661
"classic pop and rock",109.68771,-9.092
"classic pop and rock",140.40771,-20.74
"classic pop and rock",142.10567,-7.574
"classic pop and rock",136.51546,-8.719
"classic pop and rock",138.16118,-9.549
"classic pop and rock",137.7171,-8.82
"classic pop and rock",143.85587,-7.711
"classic pop and rock",62.17098,-8.029
"classic pop and rock",139.07546,-8.696
"classic pop and rock",131.5522,-6.607
"classic pop and rock",167.18322,-11.591
"classic pop and rock",136.25424,-10.647
"classic pop and rock",137.76934,-11.063
"classic pop and rock",262.66077,-6.563
"classic pop and rock",155.71546,-14.586
"classic pop and rock",259.13424,-11.753
"classic pop and rock",257.2273,-9.298
"classic pop and rock",260.85832,-8.837
"classic pop and rock",254.22322,-8.776
"classic pop and rock",140.56444,-17.468
"classic pop and rock",215.43138,-13.692
"classic pop and rock",257.69751,-9.155
"classic pop and rock",216.39791,-10.023
"classic pop and rock",231.6273,-10.905
"classic pop and rock",285.98812,-15.353
"classic pop and rock",150.7522,-12.593
"classic pop and rock",243.98322,-9.333
"classic pop and rock",159.26812,-25.16
"classic pop and rock",167.47057,-18.09
"classic pop and rock",156.26404,-24.887
"classic pop and rock",162.69016,-14.629
"classic pop and rock",256.65261,-12.577
"classic pop and rock",193.51465,-18.683
"classic pop and rock",326.29506,-14.317
"classic pop and rock",197.04118,-15.764
"classic pop and rock",305.08363,-11.883
"classic pop and rock",444.05506,-13.635
"classic pop and rock",157.88363,-14.896
"classic pop and rock",277.81179,-20.799
"classic pop and rock",156.682,-15.599
"classic pop and rock",265.74322,-15.691
"classic pop and rock",289.51465,-12.06
"classic pop and rock",152.08444,-11.322
"classic pop and rock",201.40363,-11.871
"classic pop and rock",248.60689,-14.048
"classic pop and rock",245.39383,-11.533
"classic pop and rock",171.07546,-13.079
"classic pop and rock",268.90404,-13.456
"classic pop and rock",182.02077,-15.014
"classic pop and rock",237.00853,-10.246
"classic pop and rock",191.08526,-11.474
"classic pop and rock",276.08771,-13.523
"classic pop and rock",193.85424,-12.272
"classic pop and rock",182.46485,-15.894
"classic pop and rock",255.7122,-9.962
"classic pop and rock",397.71383,-18.279
"classic pop and rock",326.45179,-15.634
"classic pop and rock",83.56526,-14.047
"classic pop and rock",181.15873,-20.133
"classic pop and rock",126.69342,-16.87
"classic pop and rock",172.30322,-13.778
"classic pop and rock",145.55383,-14.759
"classic pop and rock",284.29016,-14.111
"classic pop and rock",329.19465,-14.972
"classic pop and rock",317.6224,-16.386
"classic pop and rock",172.66893,-14.022
"classic pop and rock",255.63383,-16.744
"classic pop and rock",257.43628,-14.601
"classic pop and rock",311.84934,-17.772
"classic pop and rock",316.05506,-13.544
"classic pop and rock",274.05016,-16.104
"classic pop and rock",177.65832,-19.511
"classic pop and rock",159.11138,-14.2
"classic pop and rock",148.63628,-20.243
"classic pop and rock",200.30649,-16.85
"classic pop and rock",186.90567,-17.582
"classic pop and rock",268.2771,-10.54
"classic pop and rock",197.3024,-12.646
"classic pop and rock",284.55138,-13.446
"classic pop and rock",233.03791,-16.449
"classic pop and rock",284.02893,-13.16
"classic pop and rock",199.88853,-11.643
"classic pop and rock",304.50893,-12.622
"classic pop and rock",177.52771,-12.367
"classic pop and rock",132.07465,-17.336
"classic pop and rock",235.54567,-8.998
"classic pop and rock",186.93179,-14.89
"classic pop and rock",181.36771,-13.186
"classic pop and rock",233.87383,-14.959
"classic pop and rock",201.11628,-16.589
"classic pop and rock",257.01832,-16.45
"classic pop and rock",275.17342,-14.73
"classic pop and rock",271.62077,-14.874
"classic pop and rock",231.28771,-12.316
"classic pop and rock",311.69261,-17.347
"classic pop and rock",178.1024,-13.317
"classic pop and rock",445.962,-11.228
"classic pop and rock",286.11873,-15.349
"classic pop and rock",334.2624,-12.117
"classic pop and rock",298.37016,-12.016
"classic pop and rock",382.9024,-10.685
"classic pop and rock",372.11383,-12.796
"classic pop and rock",278.90893,-10.891
"classic pop and rock",315.24526,-12.92
"classic pop and rock",323.5522,-10.751
"classic pop and rock",253.3873,-15.979
"classic pop and rock",244.87138,-13.515
"classic pop and rock",611.7873,-15.666
"classic pop and rock",396.40771,-14.54
"classic pop and rock",277.62893,-13.914
"classic pop and rock",304.50893,-14.858
"classic pop and rock",233.16853,-15.88
"classic pop and rock",289.93261,-17.141
"classic pop and rock",281.18159,-14.904
"classic pop and rock",310.22975,-15.175
"classic pop and rock",326.13832,-13.514
"classic pop and rock",280.55465,-13.778
"classic pop and rock",219.19302,-11.73
"classic pop and rock",508.13342,-14.393
"classic pop and rock",393.482,-14.215
"classic pop and rock",661.26322,-13.748
"classic pop and rock",386.48118,-11.469
"classic pop and rock",634.20036,-8.274
"classic pop and rock",304.40444,-9.255
"classic pop and rock",424.75057,-13.923
"classic pop and rock",400.63955,-11.441
"classic pop and rock",414.71955,-13.364
"classic pop and rock",169.84771,-24.406
"classic pop and rock",283.6371,-12.364
"classic pop and rock",399.90812,-11.575
"classic pop and rock",231.07873,-12.416
"classic pop and rock",425.1424,-11.229
"classic pop and rock",299.91138,-14.139
"classic pop and rock",334.39302,-11.743
"classic pop and rock",580.64934,-13.07
"classic pop and rock",186.06975,-13.531
"classic pop and rock",397.11302,-12.046
"classic pop and rock",216.58077,-19.739
"classic pop and rock",382.37995,-10.625
"classic pop and rock",1186.55955,-12.118
"classic pop and rock",385.48853,-12.224
"classic pop and rock",366.36689,-14.828
"classic pop and rock",832.1824,-12.013
"classic pop and rock",496.48281,-13.683
"classic pop and rock",333.11302,-15.098
"classic pop and rock",687.93424,-12.092
"classic pop and rock",509.75302,-12.064
"classic pop and rock",889.44281,-11.842
"classic pop and rock",420.54485,-13.301
"classic pop and rock",630.96118,-11.201
"classic pop and rock",334.8371,-11.573
"classic pop and rock",230.05995,-19.138
"classic pop and rock",254.71955,-6.229
"classic pop and rock",305.6322,-12.026
"classic pop and rock",217.70404,-6.61
"classic pop and rock",318.09261,-3.374
"classic pop and rock",240.22159,-7.93
"classic pop and rock",248.37179,-12.912
"classic pop and rock",341.78567,-13.595
"classic pop and rock",411.37587,-14.633
"classic pop and rock",223.39873,-15.292
"classic pop and rock",308.45342,-13.467
"classic pop and rock",296.85506,-14.53
"classic pop and rock",205.94893,-15.349
"classic pop and rock",263.73179,-14.455
"classic pop and rock",223.7122,-13.847
"classic pop and rock",186.51383,-10.631
"classic pop and rock",133.38077,-10.196
"classic pop and rock",184.52853,-8.192
"classic pop and rock",225.27955,-10.879
"classic pop and rock",184.00608,-5.877
"classic pop and rock",185.88689,-11.472
"classic pop and rock",187.03628,-14.051
"classic pop and rock",234.29179,-11.963
"classic pop and rock",215.19628,-5.908
"classic pop and rock",139.2322,-8.134
"classic pop and rock",182.33424,-4.941
"classic pop and rock",186.06975,-5.211
"classic pop and rock",148.00934,-3.937
"classic pop and rock",212.79302,-3.374
"classic pop and rock",185.75628,-6.49
"classic pop and rock",213.55057,-6.806
"classic pop and rock",155.37587,-4.055
"classic pop and rock",216.21506,-4.59
"classic pop and rock",160.02567,-4.705
"classic pop and rock",169.82159,-3.685
"classic pop and rock",171.15383,-3.237
"classic pop and rock",132.54485,-7.92
"classic pop and rock",142.34077,-9.096
"classic pop and rock",184.73751,-6.782
"classic pop and rock",134.32118,-9.447
"classic pop and rock",150.25587,-5.55
"classic pop and rock",144.48281,-8.244
"classic pop and rock",59.8722,-10.27
"classic pop and rock",188.70812,-6.983
"classic pop and rock",155.27138,-6.501
"classic pop and rock",162.53342,-7.484
"classic pop and rock",132.17914,-7.744
"classic pop and rock",130.11546,-6.26
"classic pop and rock",151.97995,-9.326
"classic pop and rock",163.94404,-6.804
"classic pop and rock",166.16444,-8.099
"classic pop and rock",143.67302,-9.885
"classic pop and rock",139.49342,-9.6
"classic pop and rock",153.52118,-11.662
"classic pop and rock",146.9122,-11.72
"classic pop and rock",323.70893,-8.849
"classic pop and rock",125.12608,-10.79
"classic pop and rock",153.52118,-11.677
"classic pop and rock",163.89179,-8.686
"classic pop and rock",168.25424,-7.014
"classic pop and rock",162.06322,-14.604
"classic pop and rock",164.8322,-15.366
"classic pop and rock",167.18322,-2.724
"classic pop and rock",174.52363,-1.512
"classic pop and rock",202.03057,-15.396
"classic pop and rock",150.04689,-14.266
"classic pop and rock",138.13506,-13.442
"classic pop and rock",148.47955,-12.4
"classic pop and rock",138.762,-12.16
"classic pop and rock",229.98159,-13.47
"classic pop and rock",118.90893,-17.62
"classic pop and rock",152.65914,-11.252
"classic pop and rock",123.29751,-15.152
"classic pop and rock",179.722,-13.721
"classic pop and rock",170.1873,-12.106
"classic pop and rock",154.30485,-10.448
"classic pop and rock",203.10159,-13.036
"classic pop and rock",143.43791,-19.657
"classic pop and rock",180.84526,-17.649
"classic pop and rock",153.83465,-16.207
"classic pop and rock",134.60853,-6.207
"classic pop and rock",172.95628,-9.203
"classic pop and rock",252.47302,-18.2
"classic pop and rock",143.0722,-17.095
"classic pop and rock",151.562,-19.202
"classic pop and rock",168.75057,-17.331
"classic pop and rock",147.82649,-18.904
"classic pop and rock",141.42649,-12.625
"classic pop and rock",193.33179,-15.838
"classic pop and rock",176.84853,-12.895
"classic pop and rock",163.42159,-14.947
"classic pop and rock",214.72608,-13.628
"classic pop and rock",172.64281,-12.764
"classic pop and rock",263.99302,-4.502
"classic pop and rock",211.80036,-13.131
"classic pop and rock",189.46567,-6.927
"classic pop and rock",170.26567,-14.163
"classic pop and rock",125.46567,-14.475
"classic pop and rock",142.96771,-15.205
"classic pop and rock",140.14649,-14.264
"classic pop and rock",141.40036,-15.263
"classic pop and rock",249.96526,-16.232
"classic pop and rock",175.80363,-8.965
"classic pop and rock",178.23302,-10.168
"classic pop and rock",200.75057,-16.166
"classic pop and rock",286.01424,-13.856
"classic pop and rock",207.35955,-11.183
"classic pop and rock",327.13098,-14.815
"classic pop and rock",238.0273,-13.661
"classic pop and rock",226.08934,-9.974
"classic pop and rock",251.11465,-12.342
"classic pop and rock",225.2273,-13.111
"classic pop and rock",327.57506,-12.243
"classic pop and rock",188.29016,-10.457
"classic pop and rock",202.47465,-15.215
"classic pop and rock",139.38893,-16.801
"classic pop and rock",181.28934,-9.268
"classic pop and rock",177.73669,-18.702
"classic pop and rock",272.79628,-14.227
"classic pop and rock",237.58322,-11.613
"classic pop and rock",267.91138,-11.878
"classic pop and rock",219.76771,-11.776
"classic pop and rock",303.85587,-13.339
"classic pop and rock",210.49424,-13.06
"classic pop and rock",203.31057,-13.653
"classic pop and rock",240.56118,-13.225
"classic pop and rock",218.40934,-12.091
"classic pop and rock",246.77832,-13.064
"classic pop and rock",335.72526,-16.318
"classic pop and rock",376.08444,-15.303
"classic pop and rock",371.1473,-15.047
"classic pop and rock",379.97669,-13.141
"classic pop and rock",140.06812,-16.08
"classic pop and rock",164.8322,-11.694
"classic pop and rock",167.57506,-16.292
"classic pop and rock",171.88526,-14.346
"classic pop and rock",177.76281,-16.575
"classic pop and rock",157.54404,-12.985
"classic pop and rock",195.60444,-8.342
"classic pop and rock",132.62322,-13.633
"classic pop and rock",159.29424,-15.743
"classic pop and rock",154.14812,-12.551
"classic pop and rock",169.01179,-13.799
"classic pop and rock",152.63302,-13.085
"classic pop and rock",151.03955,-13.053
"classic pop and rock",185.33832,-19.544
"classic pop and rock",287.39873,-11.57
"classic pop and rock",181.21098,-18.057
"classic pop and rock",167.3922,-8.89
"classic pop and rock",209.57995,-8.823
"classic pop and rock",168.85506,-8.37
"classic pop and rock",157.80526,-11.341
"classic pop and rock",145.29261,-11.963
"classic pop and rock",189.85751,-12.737
"classic pop and rock",155.74159,-12.202
"classic pop and rock",145.34485,-12.034
"classic pop and rock",148.03546,-11.078
"classic pop and rock",125.33506,-12.032
"classic pop and rock",132.72771,-11.357
"classic pop and rock",139.41506,-12.143
"classic pop and rock",147.12118,-15.559
"classic pop and rock",134.89587,-16.322
"classic pop and rock",241.6322,-8.037
"classic pop and rock",271.12444,-20.526
"classic pop and rock",188.9171,-17.143
"classic pop and rock",318.69342,-18.737
"classic pop and rock",266.00444,-10.098
"classic pop and rock",417.01832,-16.255
"classic pop and rock",272.84853,-12.717
"classic pop and rock",224.73098,-18.19
"classic pop and rock",268.59057,-11.785
"classic pop and rock",339.66975,-12.652
"classic pop and rock",284.02893,-11.026
"classic pop and rock",281.33832,-10.012
"classic pop and rock",331.78077,-14.724
"classic pop and rock",260.67546,-8.76
"classic pop and rock",218.22649,-11.681
"classic pop and rock",264.56771,-9.431
"classic pop and rock",228.67546,-9.204
"classic pop and rock",197.82485,-9.118
"classic pop and rock",215.50975,-10.169
"classic pop and rock",194.66404,-11.266
"classic pop and rock",257.43628,-10.694
"classic pop and rock",176.3522,-14.396
"classic pop and rock",222.30159,-9.404
"classic pop and rock",194.5073,-7.547
"classic pop and rock",202.65751,-9.623
"classic pop and rock",200.54159,-7.258
"classic pop and rock",233.40363,-9.715
"classic pop and rock",217.99138,-6.748
"classic pop and rock",155.34975,-11.806
"classic pop and rock",2402.35057,-17.237
"classic pop and rock",210.49424,-8.46
"classic pop and rock",138.9971,-8.932
"classic pop and rock",186.122,-19.346
"classic pop and rock",153.49506,-9.744
"classic pop and rock",172.43383,-17.223
"classic pop and rock",134.66077,-16.626
"classic pop and rock",226.2722,-16.405
"classic pop and rock",158.56281,-9.13
"classic pop and rock",138.13506,-17.871
"classic pop and rock",191.21587,-16.698
"classic pop and rock",248.60689,-9.469
